package_id,scope,selection,status,expected_version_name,expected_version_code,actual_version_name,actual_version_code,source,source_url,download_locator,requested_architecture,artifact_path,artifact_type,file_size_bytes,sha256,split_count,splits,architectures,signature_status,signer_certificate_sha256,technology,flutter_architectures,flutter_arm64_status,fallback_artifact_path,fallback_version_name,fallback_version_code,fallback_architectures,fallback_sha256,detail,cutoff_date
com.okin.bedding.ultra,baseline,download_apkpure,downloaded,1.0.1,3,1.0.1,3,APKPure,https://apkpure.com/adjustable-comfort-ultra/com.okin.bedding.ultra,APKPure exact variant; https://d.apkpure.net/b/XAPK/com.okin.bedding.ultra?versionCode=3&nc=arm64-v8a&sv=24,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.okin.bedding.ultra-arm64-v8a/com.okin.bedding.ultra@1.0.1@arm64-v8a.xapk,xapk,54427098,b07b2be0e8d8b022e9d1417e2c1346ae9ae1946b828421d1fe3929e0dfb6f93d,20,base=com.okin.bedding.ultra.apk; config.it=config.it.apk; config.de=config.de.apk; config.ko=config.ko.apk; config.my=config.my.apk; config.vi=config.vi.apk; config.xxhdpi=config.xxhdpi.apk; config.ar=config.ar.apk; config.fr=config.fr.apk; config.in=config.in.apk; config.ja=config.ja.apk; config.pt=config.pt.apk; config.en=config.en.apk; config.es=config.es.apk; config.hi=config.hi.apk; config.ru=config.ru.apk; config.th=config.th.apk; config.tr=config.tr.apk; config.zh=config.zh.apk; config.arm64_v8a=config.arm64_v8a.apk,arm64-v8a,verified,007672c8d1ef69c7f016e91ceee7a261018234b5a2e342b353a3ffed9042771a; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.doublesleep,baseline,download_apkpure,downloaded,1.2.24,109,1.2.24,109,APKPure,https://apkpure.com/okin-sleepease/com.okin.doublesleep,apkeep 1.0.0; existing APKPure acquisition,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.okin.doublesleep/com.okin.doublesleep@1.2.24@arm64-v8a.xapk,xapk,37597446,508acb365f68ddde1a289d51c8eb95eb089817ad35d0c773b578f787b0ff36c4,5,base=com.okin.doublesleep.apk; config.arm64_v8a=config.arm64_v8a.apk; config.en=config.en.apk; config.fr=config.fr.apk; config.xxhdpi=config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; da0e548f42c33592c1c937762db120b41d15631fd349f65f29739f50fcaa84d2,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.enhancements,baseline,reuse_local,reused_current,1.0.3,4,1.0.3,4,APKPure,https://apkpure.com/comfort-enhancements/com.okin.enhancements,,,disassembly/apk/analyzed/dewertokin/com.okin.enhancements.apk,apk,11644065,bc76b08e593f42a3772385551553cb93345394639cfeb4d8e2cc61a99c28eab7,1,com.okin.enhancements.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.okin.eshine,discovered_likely_ble,download_google_play,downloaded,1.1.8,,1.1.8,22,Google Play,https://play.google.com/store/apps/details?id=com.okin.eshine,apkeep 1.0.0; com.okin.eshine; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.okin.eshine,split_apk_set,22912376,291803eca7a0268fa0053d892605c5d24585eb91e5ec5f9c72160267631977d4,5,com.okin.eshine/com.okin.eshine.apk; com.okin.eshine/com.okin.eshine.config.arm64_v8a.apk; com.okin.eshine/com.okin.eshine.config.en.apk; com.okin.eshine/com.okin.eshine.config.nb.apk; com.okin.eshine/com.okin.eshine.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; f8e70d6ce617cb19d2bc2ec454a9bf8485a616cda3e90b4fdd832fd1626db934,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.flex_demo,discovered_likely_ble,download_google_play,downloaded,1.3.1,,1.3.1,27,Google Play,https://play.google.com/store/apps/details?id=com.okin.flex_demo,apkeep 1.0.0; com.okin.flex_demo; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.okin.flex_demo,split_apk_set,20909171,c6d1783675117ed4e3696d96276f41911e97bc2350c8591cc6babcc22def5c09,5,com.okin.flex_demo/com.okin.flex_demo.apk; com.okin.flex_demo/com.okin.flex_demo.config.arm64_v8a.apk; com.okin.flex_demo/com.okin.flex_demo.config.en.apk; com.okin.flex_demo/com.okin.flex_demo.config.nb.apk; com.okin.flex_demo/com.okin.flex_demo.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; acd0d80c2b4cc30363ff361d728857e59707e434477e2f3be4982f376b462367,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.healeverynight,baseline,reuse_local,reused_current,1.0,1,1.0,1,APKPure,https://apkpure.com/heal-every-night/com.okin.healeverynight,,,disassembly/apk/analyzed/dewertokin/com.okin.healeverynight.apk,apk,5683762,de843726c35de8c2410de963576082c0199476a4a5869473e112717f22c51a60,1,com.okin.healeverynight.apk,armeabi; armeabi-v7a; mips; x86,verified,52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.okin.ist,baseline,download_apkpure,downloaded,2.8.0,194,2.8.0,194,APKPure,https://apkpure.com/symphony-sleep-sense/com.okin.ist,APKPure exact variant; https://d.apkpure.net/b/XAPK/com.okin.ist?versionCode=194&nc=arm64-v8a&sv=24,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.okin.ist-arm64-v8a/com.okin.ist@2.8.0@arm64-v8a.xapk,xapk,165766806,034c1e657c6d28987e9a58da69ee79a343d3fd8099438c2d5e6b7ed28ac5fa64,20,base=com.okin.ist.apk; config.de=config.de.apk; config.es=config.es.apk; config.fr=config.fr.apk; config.in=config.in.apk; config.it=config.it.apk; config.tr=config.tr.apk; config.vi=config.vi.apk; config.arm64_v8a=config.arm64_v8a.apk; config.ko=config.ko.apk; config.my=config.my.apk; config.pt=config.pt.apk; config.ru=config.ru.apk; config.xxhdpi=config.xxhdpi.apk; config.en=config.en.apk; config.zh=config.zh.apk; config.hi=config.hi.apk; config.ja=config.ja.apk; config.th=config.th.apk; config.ar=config.ar.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; da0e548f42c33592c1c937762db120b41d15631fd349f65f29739f50fcaa84d2,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.jalon.okimatandroid,baseline,reuse_local,reused_current,1.1.1,3,1.1.1,3,APKPure,https://apkpure.com/okimattmotion/com.okin.jalon.okimatandroid,,,disassembly/apk/analyzed/dewertokin/com.okin.jalon.okimatandroid.xapk,xapk,8028688,da76ca66808fb37655ef24ba78685e6a8bc5aef16b052857117bcdcad6c768dd,19,base=com.okin.jalon.okimatandroid.apk; config.ru=config.ru.apk; config.my=config.my.apk; config.en=config.en.apk; config.de=config.de.apk; config.hi=config.hi.apk; config.fr=config.fr.apk; config.tr=config.tr.apk; config.ja=config.ja.apk; config.it=config.it.apk; config.pt=config.pt.apk; config.zh=config.zh.apk; config.xxxhdpi=config.xxxhdpi.apk; config.in=config.in.apk; config.ar=config.ar.apk; config.es=config.es.apk; config.th=config.th.apk; config.vi=config.vi.apk; config.ko=config.ko.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; e9dce3b950bf3a4f1583bc24b3a7ef879ef739ce07ffa2279933421ca722ed35,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.okin.MattressPoint,baseline,download_apkpure,downloaded,1.0.3,5,1.0.3,5,APKPure,https://apkpure.com/mattresspoint/com.okin.MattressPoint,apkeep 1.0.0; com.okin.MattressPoint@1.0.3; arch=arm64-v8a,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.okin.MattressPoint/com.okin.MattressPoint@1.0.3@arm64-v8a.xapk,xapk,20876893,a8fdd2510f94df88e874d97bdc15e0a82fd892d9c152ad6ef26bf77dbc7aedcf,5,base=com.okin.MattressPoint.apk; config.fr=config.fr.apk; config.xxhdpi=config.xxhdpi.apk; config.arm64_v8a=config.arm64_v8a.apk; config.en=config.en.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; a3e364749d292126d8bc26582d0cee50b8ad4f2486a1f224386965a2e0fc5f0d,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.mattresstool,baseline,reuse_local,reused_current,1.0.0,1,1.0.0,1,APKPure,https://apkpure.com/bw%E9%85%8D%E7%BD%91%E5%8A%A9%E6%89%8B/com.okin.mattresstool,,,disassembly/apk/analyzed/dewertokin/com.okin.mattresstool.xapk,xapk,16931798,88d8aafd7125f6499da749bac832993503b489ee50936f2f54a20f146f7acb0e,20,base=com.okin.mattresstool.apk; config.es=config.es.apk; config.en=config.en.apk; config.zh=config.zh.apk; config.arm64_v8a=config.arm64_v8a.apk; config.hi=config.hi.apk; config.vi=config.vi.apk; config.in=config.in.apk; config.tr=config.tr.apk; config.pt=config.pt.apk; config.my=config.my.apk; config.xxhdpi=config.xxhdpi.apk; config.th=config.th.apk; config.ar=config.ar.apk; config.de=config.de.apk; config.ko=config.ko.apk; config.fr=config.fr.apk; config.ja=config.ja.apk; config.it=config.it.apk; config.ru=config.ru.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; d67777bcda17843ef8ed8acc4140e05969d9a544188f9c0a413a2564005cdfdd,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.meisemobell,discovered_likely_ble,download_apkpure,downloaded,1.2.8,30,1.2.8,30,APKPure,https://apkpure.com/%EB%A7%88%EC%9D%B4%EC%A0%80%EB%AA%A8%EB%B2%A8/com.okin.meisemobell,apkeep 1.0.0; com.okin.meisemobell@1.2.8; arch=arm64-v8a,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.okin.meisemobell/com.okin.meisemobell@1.2.8@arm64-v8a.xapk,xapk,19054703,30fb06698b533a7fb7ae2a2a38ffc6aae9f194e873c579d983a87f2453256632,5,base=com.okin.meisemobell.apk; config.arm64_v8a=config.arm64_v8a.apk; config.en=config.en.apk; config.fr=config.fr.apk; config.xxxhdpi=config.xxxhdpi.apk,arm64-v8a,verified,13529ac1acafd31524358c00a86b8d1a47d66f569d44b93adc577c56bd81cadb; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.minamotobed.release,baseline,download_apkpure,downloaded,1.1.4,40,1.1.4,40,APKPure,https://apkpure.com/minamotobed/com.okin.minamotobed.release,apkeep 1.0.0; com.okin.minamotobed.release@1.1.4; arch=arm64-v8a,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.okin.minamotobed.release/com.okin.minamotobed.release@1.1.4@arm64-v8a.xapk,xapk,17824181,729916710284bd3ca44cd12b4d2b17d81ce9cbecb96ae483b2c72935302e36ef,5,base=com.okin.minamotobed.release.apk; config.arm64_v8a=config.arm64_v8a.apk; config.en=config.en.apk; config.fr=config.fr.apk; config.xxhdpi=config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 7869818f42b9983c4ad00bde49e8049bb53f3838040eb444305c226601753544,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.minghua.R,baseline,reuse_local,reused_current,1.0.1,2,1.0.1,2,APKPure,https://apkpure.com/okin-seating/com.okin.minghua.R,,,disassembly/apk/analyzed/dewertokin/com.okin.minghua.R.apk,apk,6624646,a64135326a173ac1f60afc23358944e31afbbb1953bd1481e510845eb11fb19f,1,com.okin.minghua.R.apk,armeabi; armeabi-v7a; mips; x86,verified,3eb76bd9acf5f89c6e542f8d4c94e9eb84f340740eea15cdec1a197658b4a391,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.okin.mline,baseline,reuse_local,reused_current,1.2.2,38,1.2.2,38,APKPure,https://apkpure.com/mline/com.okin.mline,,,disassembly/apk/analyzed/dewertokin/com.okin.mline.xapk,xapk,193740664,2d2de719cc6f7d2016cbd4808adec3e76d51a872441bdded04d49b6042a25e44,20,base=com.okin.mline.apk; config.xxhdpi=config.xxhdpi.apk; config.de=config.de.apk; config.it=config.it.apk; config.vi=config.vi.apk; config.ko=config.ko.apk; config.fr=config.fr.apk; config.es=config.es.apk; config.en=config.en.apk; config.zh=config.zh.apk; config.ja=config.ja.apk; config.hi=config.hi.apk; config.ar=config.ar.apk; config.tr=config.tr.apk; config.ru=config.ru.apk; config.my=config.my.apk; config.arm64_v8a=config.arm64_v8a.apk; config.th=config.th.apk; config.in=config.in.apk; config.pt=config.pt.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; da0e548f42c33592c1c937762db120b41d15631fd349f65f29739f50fcaa84d2,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.motionbed,baseline,reuse_local,reused_current,1.0,2,1.0,2,APKPure,https://apkpure.com/okin-motion-bed/com.okin.motionbed,,,disassembly/apk/analyzed/dewertokin/com.okin.motionbed.apk,apk,740529,37fded7cbaa014ccfb62851ae2f762428500fbd2657b6958dbbd1d06bce829c6,1,com.okin.motionbed.apk,,verified,b7b1a2c80905bee47cf4a6fed91030ea73dc5c080f6b5b18d790b3ce0c0dc194,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.okin.office.smartoffice_ble,baseline,download_apkpure,downloaded,1.0.5,9,1.0.5,9,APKPure,https://apkpure.com/smartoffice-bluetooth/com.okin.office.smartoffice_ble,apkeep 1.0.0; com.okin.office.smartoffice_ble@1.0.5; arch=arm64-v8a,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.okin.office.smartoffice_ble/com.okin.office.smartoffice_ble@1.0.5@arm64-v8a.xapk,xapk,22538478,a1931c00b4dd5e05c11878b48ae19808676ed5f22f9712b0343e4b7bcc961956,20,base=com.okin.office.smartoffice_ble.apk; config.ar=config.ar.apk; config.fr=config.fr.apk; config.ja=config.ja.apk; config.vi=config.vi.apk; config.xxxhdpi=config.xxxhdpi.apk; config.zh=config.zh.apk; config.es=config.es.apk; config.it=config.it.apk; config.pt=config.pt.apk; config.en=config.en.apk; config.hi=config.hi.apk; config.in=config.in.apk; config.my=config.my.apk; config.ru=config.ru.apk; config.tr=config.tr.apk; config.arm64_v8a=config.arm64_v8a.apk; config.de=config.de.apk; config.ko=config.ko.apk; config.th=config.th.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.okinsmartcomfort,baseline,download_apkpure,downloaded,2.2.0,19,2.2.0,19,APKPure,https://apkpure.com/furnimove/com.okin.okinsmartcomfort,apkeep 1.0.0; com.okin.okinsmartcomfort@2.2.0,,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.okin.okinsmartcomfort/com.okin.okinsmartcomfort@2.2.0.xapk,xapk,14760078,b1bc3e67399e560b204882c7076bc8f82a6abecbfb6b33f234edf7bd1453dc76,19,base=com.okin.okinsmartcomfort.apk; config.es=config.es.apk; config.in=config.in.apk; config.ko=config.ko.apk; config.pt=config.pt.apk; config.zh=config.zh.apk; config.de=config.de.apk; config.it=config.it.apk; config.en=config.en.apk; config.vi=config.vi.apk; config.xhdpi=config.xhdpi.apk; config.th=config.th.apk; config.tr=config.tr.apk; config.ar=config.ar.apk; config.fr=config.fr.apk; config.hi=config.hi.apk; config.ja=config.ja.apk; config.my=config.my.apk; config.ru=config.ru.apk,,verified,007672c8d1ef69c7f016e91ceee7a261018234b5a2e342b353a3ffed9042771a; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.okin.ore.cherish,baseline,reuse_local,reused_current,1.0.4,5,1.0.4,5,APKPure,https://apkpure.com/cherish-smart/com.okin.ore.cherish,,,disassembly/apk/analyzed/dewertokin/com.okin.ore.cherish.apk,apk,61768239,2f32624027a0f3a950f796f87c18feda2eafad1fa253927751a02426824b8520,1,com.okin.ore.cherish.apk,,verified,52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.okin.resident.release,baseline,reuse_local,reused_current,1.0.0,1,1.0.0,1,APKPure,https://apkpure.com/resident-adjustable-base/com.okin.resident.release,,,disassembly/apk/analyzed/dewertokin/com.okin.resident.release.apk,apk,11322259,583dd003df0478419935bb1c6649a8e8b0228988e0b38b12c6919efa275e85f7,1,com.okin.resident.release.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; e043031c648155c946b9de779f293f094c9b6a360eeda368621b73ecfc090ed8,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.rize,baseline,download_apkpure,downloaded,1.1.2,12,1.1.2,12,APKPure,https://apkpure.com/rize-home-app/com.okin.rize,apkeep 1.0.0; com.okin.rize@1.1.2; arch=arm64-v8a,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.okin.rize/com.okin.rize@1.1.2@arm64-v8a.xapk,xapk,42315572,fe031e5d003051c522e1ff6a80108820dd16d6694e7ced190a0df0265eabfa0d,5,base=com.okin.rize.apk; config.arm64_v8a=config.arm64_v8a.apk; config.en=config.en.apk; config.fr=config.fr.apk; config.xxhdpi=config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 34e097562a0a0f47cf72e6b82721ecdc8d9eebd91aa5d687ddea237782cfe663,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.sealy,baseline,download_google_play,downloaded,1.1.3,,1.1.3,129,Google Play,https://play.google.com/store/apps/details?id=com.okin.sealy&hl=en&gl=us,apkeep 1.0.0; com.okin.sealy; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.okin.sealy,split_apk_set,117501170,bc4b0e6b0218f20bb0b64afdf11e52e745afa7f4d06fa504b8acc6af0e5f3c97,5,com.okin.sealy/com.okin.sealy.apk; com.okin.sealy/com.okin.sealy.config.arm64_v8a.apk; com.okin.sealy/com.okin.sealy.config.en.apk; com.okin.sealy/com.okin.sealy.config.nb.apk; com.okin.sealy/com.okin.sealy.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; defc877c3434439f7c6a7654ccd1ad889c75549e4c3f0a70916308cb0b8a37d3,flutter,arm64-v8a,present,,,,,,Google Play reports 1.1.3; APKPure reports 1.1.1,2026-07-14
com.okin.seating.smartcomfort,baseline,reuse_local,reused_current,1.0.5,7,1.0.5,7,APKPure,https://apkpure.com/smartcomfortpro/com.okin.seating.smartcomfort,,,disassembly/apk/analyzed/dewertokin/com.okin.seating.smartcomfort.apk,apk,4274367,a9790f79d34d9c984c7075e863ec0c2a01401a0d906eb1545a3d94dc3c636b33,1,com.okin.seating.smartcomfort.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.okin.seating.ss,baseline,reuse_local,reused_current,1.1.3,5,1.1.3,5,APKPure,https://apkpure.com/smartsofa-bluetooth/com.okin.seating.ss,,,disassembly/apk/analyzed/dewertokin/com.okin.seating.ss.xapk,xapk,10304113,5dbfdf5b689bcf228b787ef675660706d4e2920fdc858fc39192b4a60417d0d6,20,base=com.okin.seating.ss.apk; config.de=config.de.apk; config.hi=config.hi.apk; config.es=config.es.apk; config.ru=config.ru.apk; config.my=config.my.apk; config.en=config.en.apk; config.xxxhdpi=config.xxxhdpi.apk; config.zh=config.zh.apk; config.tr=config.tr.apk; config.fr=config.fr.apk; config.it=config.it.apk; config.arm64_v8a=config.arm64_v8a.apk; config.th=config.th.apk; config.in=config.in.apk; config.ar=config.ar.apk; config.pt=config.pt.apk; config.ja=config.ja.apk; config.vi=config.vi.apk; config.ko=config.ko.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.okin.simmons,baseline,reuse_local,reused_current,1.12.9,99,1.12.9,99,APKPure,https://apkpure.com/simmons-simrest/com.okin.simmons,,,disassembly/apk/analyzed/dewertokin/com.okin.simmons.xapk,xapk,21207491,b5ef1222e24ad9bdf5b2d513fbc7a9aece2b63269c0e8d9632e2596837ffc70f,20,base=com.okin.simmons.apk; config.zh=config.zh.apk; config.hi=config.hi.apk; config.es=config.es.apk; config.th=config.th.apk; config.it=config.it.apk; config.ja=config.ja.apk; config.de=config.de.apk; config.ar=config.ar.apk; config.fr=config.fr.apk; config.tr=config.tr.apk; config.ru=config.ru.apk; config.en=config.en.apk; config.vi=config.vi.apk; config.in=config.in.apk; config.pt=config.pt.apk; config.my=config.my.apk; config.arm64_v8a=config.arm64_v8a.apk; config.xxxhdpi=config.xxxhdpi.apk; config.ko=config.ko.apk,arm64-v8a,verified,13529ac1acafd31524358c00a86b8d1a47d66f569d44b93adc577c56bd81cadb; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.simmonsBlue,discovered_likely_ble,download_google_play,downloaded,1.0.0,,1.0.0,30,Google Play,https://play.google.com/store/apps/details?id=com.okin.simmonsBlue,apkeep 1.0.0; com.okin.simmonsBlue; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.okin.simmonsBlue,split_apk_set,18532132,e04c3569487b947b0c7f15770a74c11c759390f29e10c4d8fb0644fa15f5b69d,5,com.okin.simmonsBlue/com.okin.simmonsBlue.apk; com.okin.simmonsBlue/com.okin.simmonsBlue.config.arm64_v8a.apk; com.okin.simmonsBlue/com.okin.simmonsBlue.config.en.apk; com.okin.simmonsBlue/com.okin.simmonsBlue.config.nb.apk; com.okin.simmonsBlue/com.okin.simmonsBlue.config.xxhdpi.apk,arm64-v8a,verified,007672c8d1ef69c7f016e91ceee7a261018234b5a2e342b353a3ffed9042771a; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.simmonskorea,baseline,download_apkpure,downloaded,1.1.14,38,1.1.14,38,APKPure,https://apkpure.com/n32-motion-bed/com.okin.simmonskorea,APKPure exact variant; https://d.apkpure.net/b/XAPK/com.okin.simmonskorea?versionCode=38&nc=arm64-v8a&sv=24,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.okin.simmonskorea-arm64-v8a/com.okin.simmonskorea@1.1.14@arm64-v8a.xapk,xapk,67446875,b7ab9227acf33772e0421baf45f372fa79b592d91357bd7c3112583b556d96b2,5,base=com.okin.simmonskorea.apk; config.xhdpi=config.xhdpi.apk; config.arm64_v8a=config.arm64_v8a.apk; config.en=config.en.apk; config.fr=config.fr.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; ca9ddbf412167863888b43e87d9fe71ff2cef696c47031b05c88d6a2d25b366d,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.okin.simon,baseline,reuse_local,reused_current,1.0.1,2,1.0.1,2,APKPure,https://apkpure.com/simon-li/com.okin.simon,,,disassembly/apk/analyzed/dewertokin/com.okin.simon.apk,apk,3880080,fbbb1f44fb90b4296f8bd8c978e7535f95a08f2e34a008c660f58cc5841de93f,1,com.okin.simon.apk,armeabi; armeabi-v7a; mips; x86,verified,3eb76bd9acf5f89c6e542f8d4c94e9eb84f340740eea15cdec1a197658b4a391,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.okin.sleepMonitor.onlySnore,baseline,reuse_local,reused_current,2.3.8,202,2.3.8,202,APKPure,https://apkpure.com/snore-monitor/com.okin.sleepMonitor.onlySnore,,,disassembly/apk/analyzed/dewertokin/com.okin.sleepMonitor.onlySnore.xapk,xapk,73669695,026cd80481a0d3274b56b661ef3fcea0e6ea03eea01c17a0f767c35f4c7990db,20,base=com.okin.sleepMonitor.onlySnore.apk; config.xxhdpi=config.xxhdpi.apk; config.vi=config.vi.apk; config.ko=config.ko.apk; config.fr=config.fr.apk; config.arm64_v8a=config.arm64_v8a.apk; config.ar=config.ar.apk; config.it=config.it.apk; config.pt=config.pt.apk; config.my=config.my.apk; config.zh=config.zh.apk; config.ja=config.ja.apk; config.hi=config.hi.apk; config.in=config.in.apk; config.tr=config.tr.apk; config.es=config.es.apk; config.ru=config.ru.apk; config.de=config.de.apk; config.th=config.th.apk; config.en=config.en.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; ca9ddbf412167863888b43e87d9fe71ff2cef696c47031b05c88d6a2d25b366d,flutter,arm64-v8a,present,,,,,,,2026-07-14
